participant,trial,model_name,condition,human_choice,model_choice,prompt,nll
27,5,gpt-5.4,money,D,D,"In the following you will be presented with multiple choices between two options M and D.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press M) or receiving 550$ in one year (press D). You press <<D>>.
You have the choice between receiving 500$ immediately (press M) or receiving 510$ in one year (press D). You press <<D>>.
You have the choice between receiving 500$ immediately (press M) or receiving 505$ in one year (press D). You press <<D>>.
You have the choice between paying 500$ immediately (press M) or paying 550$ in one year (press D). You press <<D>>.
You have the choice between paying 500$ immediately (press M) or paying 600$ in one year (press D). You press <<D>>.
You have the choice between paying 500$ immediately (press M) or paying 750$ in one year (press D). You press",
27,6,gpt-5.4,money,D,D,"In the following you will be presented with multiple choices between two options M and D.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press M) or receiving 550$ in one year (press D). You press <<D>>.
You have the choice between receiving 500$ immediately (press M) or receiving 510$ in one year (press D). You press <<D>>.
You have the choice between receiving 500$ immediately (press M) or receiving 505$ in one year (press D). You press <<D>>.
You have the choice between paying 500$ immediately (press M) or paying 550$ in one year (press D). You press <<D>>.
You have the choice between paying 500$ immediately (press M) or paying 600$ in one year (press D). You press <<D>>.
You have the choice between paying 500$ immediately (press M) or paying 750$ in one year (press D). You press <<D>>.
You have the choice between receiving 5000$ immediately (press M) or receiving 5500$ in one year (press D). You press",
27,7,gpt-5.4,money,D,D,"In the following you will be presented with multiple choices between two options M and D.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press M) or receiving 550$ in one year (press D). You press <<D>>.
You have the choice between receiving 500$ immediately (press M) or receiving 510$ in one year (press D). You press <<D>>.
You have the choice between receiving 500$ immediately (press M) or receiving 505$ in one year (press D). You press <<D>>.
You have the choice between paying 500$ immediately (press M) or paying 550$ in one year (press D). You press <<D>>.
You have the choice between paying 500$ immediately (press M) or paying 600$ in one year (press D). You press <<D>>.
You have the choice between paying 500$ immediately (press M) or paying 750$ in one year (press D). You press <<D>>.
You have the choice between receiving 5000$ immediately (press M) or receiving 5500$ in one year (press D). You press <<D>>.
You have the choice between receiving 5000$ immediately (press M) or receiving 5100$ in one year (press D). You press",
27,8,gpt-5.4,money,D,D,"In the following you will be presented with multiple choices between two options M and D.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press M) or receiving 550$ in one year (press D). You press <<D>>.
You have the choice between receiving 500$ immediately (press M) or receiving 510$ in one year (press D). You press <<D>>.
You have the choice between receiving 500$ immediately (press M) or receiving 505$ in one year (press D). You press <<D>>.
You have the choice between paying 500$ immediately (press M) or paying 550$ in one year (press D). You press <<D>>.
You have the choice between paying 500$ immediately (press M) or paying 600$ in one year (press D). You press <<D>>.
You have the choice between paying 500$ immediately (press M) or paying 750$ in one year (press D). You press <<D>>.
You have the choice between receiving 5000$ immediately (press M) or receiving 5500$ in one year (press D). You press <<D>>.
You have the choice between receiving 5000$ immediately (press M) or receiving 5100$ in one year (press D). You press <<D>>.
You have the choice between receiving 5000$ immediately (press M) or receiving 5050$ in one year (press D). You press",
27,9,gpt-5.4,money,D,D,"In the following you will be presented with multiple choices between two options M and D.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press M) or receiving 550$ in one year (press D). You press <<D>>.
You have the choice between receiving 500$ immediately (press M) or receiving 510$ in one year (press D). You press <<D>>.
You have the choice between receiving 500$ immediately (press M) or receiving 505$ in one year (press D). You press <<D>>.
You have the choice between paying 500$ immediately (press M) or paying 550$ in one year (press D). You press <<D>>.
You have the choice between paying 500$ immediately (press M) or paying 600$ in one year (press D). You press <<D>>.
You have the choice between paying 500$ immediately (press M) or paying 750$ in one year (press D). You press <<D>>.
You have the choice between receiving 5000$ immediately (press M) or receiving 5500$ in one year (press D). You press <<D>>.
You have the choice between receiving 5000$ immediately (press M) or receiving 5100$ in one year (press D). You press <<D>>.
You have the choice between receiving 5000$ immediately (press M) or receiving 5050$ in one year (press D). You press <<D>>.
You have the choice between receiving 500$ in one year (press M) or receiving 505$ in two years (press D). You press",
27,10,gpt-5.4,money,D,D,"In the following you will be presented with multiple choices between two options M and D.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press M) or receiving 550$ in one year (press D). You press <<D>>.
You have the choice between receiving 500$ immediately (press M) or receiving 510$ in one year (press D). You press <<D>>.
You have the choice between receiving 500$ immediately (press M) or receiving 505$ in one year (press D). You press <<D>>.
You have the choice between paying 500$ immediately (press M) or paying 550$ in one year (press D). You press <<D>>.
You have the choice between paying 500$ immediately (press M) or paying 600$ in one year (press D). You press <<D>>.
You have the choice between paying 500$ immediately (press M) or paying 750$ in one year (press D). You press <<D>>.
You have the choice between receiving 5000$ immediately (press M) or receiving 5500$ in one year (press D). You press <<D>>.
You have the choice between receiving 5000$ immediately (press M) or receiving 5100$ in one year (press D). You press <<D>>.
You have the choice between receiving 5000$ immediately (press M) or receiving 5050$ in one year (press D). You press <<D>>.
You have the choice between receiving 500$ in one year (press M) or receiving 505$ in two years (press D). You press <<D>>.
You have the choice between receiving 500$ immediately (press M) or receiving 510$ in two years (press D). You press",
27,11,gpt-5.4,money,D,D,"In the following you will be presented with multiple choices between two options M and D.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press M) or receiving 550$ in one year (press D). You press <<D>>.
You have the choice between receiving 500$ immediately (press M) or receiving 510$ in one year (press D). You press <<D>>.
You have the choice between receiving 500$ immediately (press M) or receiving 505$ in one year (press D). You press <<D>>.
You have the choice between paying 500$ immediately (press M) or paying 550$ in one year (press D). You press <<D>>.
You have the choice between paying 500$ immediately (press M) or paying 600$ in one year (press D). You press <<D>>.
You have the choice between paying 500$ immediately (press M) or paying 750$ in one year (press D). You press <<D>>.
You have the choice between receiving 5000$ immediately (press M) or receiving 5500$ in one year (press D). You press <<D>>.
You have the choice between receiving 5000$ immediately (press M) or receiving 5100$ in one year (press D). You press <<D>>.
You have the choice between receiving 5000$ immediately (press M) or receiving 5050$ in one year (press D). You press <<D>>.
You have the choice between receiving 500$ in one year (press M) or receiving 505$ in two years (press D). You press <<D>>.
You have the choice between receiving 500$ immediately (press M) or receiving 510$ in two years (press D). You press <<D>>.
You have the choice between wait 500$ immediately (press M) or wait 505$ in one year (press D). You press",
27,12,gpt-5.4,money,M,D,"In the following you will be presented with multiple choices between two options M and D.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press M) or receiving 550$ in one year (press D). You press <<D>>.
You have the choice between receiving 500$ immediately (press M) or receiving 510$ in one year (press D). You press <<D>>.
You have the choice between receiving 500$ immediately (press M) or receiving 505$ in one year (press D). You press <<D>>.
You have the choice between paying 500$ immediately (press M) or paying 550$ in one year (press D). You press <<D>>.
You have the choice between paying 500$ immediately (press M) or paying 600$ in one year (press D). You press <<D>>.
You have the choice between paying 500$ immediately (press M) or paying 750$ in one year (press D). You press <<D>>.
You have the choice between receiving 5000$ immediately (press M) or receiving 5500$ in one year (press D). You press <<D>>.
You have the choice between receiving 5000$ immediately (press M) or receiving 5100$ in one year (press D). You press <<D>>.
You have the choice between receiving 5000$ immediately (press M) or receiving 5050$ in one year (press D). You press <<D>>.
You have the choice between receiving 500$ in one year (press M) or receiving 505$ in two years (press D). You press <<D>>.
You have the choice between receiving 500$ immediately (press M) or receiving 510$ in two years (press D). You press <<D>>.
You have the choice between wait 500$ immediately (press M) or wait 505$ in one year (press D). You press <<D>>.
You have the choice between reduce 500$ immediately (press M) or reduce 505$ in one year (press D). You press",
28,0,gpt-5.4,money,I,L,"In the following you will be presented with multiple choices between two options I and L.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press I) or receiving 550$ in one year (press L). You press",
28,1,gpt-5.4,money,I,L,"In the following you will be presented with multiple choices between two options I and L.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press I) or receiving 550$ in one year (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 600$ in one year (press L). You press",
28,2,gpt-5.4,money,I,L,"In the following you will be presented with multiple choices between two options I and L.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press I) or receiving 550$ in one year (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 600$ in one year (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 750$ in one year (press L). You press",
28,3,gpt-5.4,money,L,L,"In the following you will be presented with multiple choices between two options I and L.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press I) or receiving 550$ in one year (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 600$ in one year (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 750$ in one year (press L). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 550$ in one year (press L). You press",
28,4,gpt-5.4,money,L,L,"In the following you will be presented with multiple choices between two options I and L.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press I) or receiving 550$ in one year (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 600$ in one year (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 750$ in one year (press L). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 550$ in one year (press L). You press <<L>>.
You have the choice between paying 500$ immediately (press I) or paying 600$ in one year (press L). You press",
28,5,gpt-5.4,money,I,L,"In the following you will be presented with multiple choices between two options I and L.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press I) or receiving 550$ in one year (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 600$ in one year (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 750$ in one year (press L). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 550$ in one year (press L). You press <<L>>.
You have the choice between paying 500$ immediately (press I) or paying 600$ in one year (press L). You press <<L>>.
You have the choice between paying 500$ immediately (press I) or paying 750$ in one year (press L). You press",
28,6,gpt-5.4,money,I,L,"In the following you will be presented with multiple choices between two options I and L.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press I) or receiving 550$ in one year (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 600$ in one year (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 750$ in one year (press L). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 550$ in one year (press L). You press <<L>>.
You have the choice between paying 500$ immediately (press I) or paying 600$ in one year (press L). You press <<L>>.
You have the choice between paying 500$ immediately (press I) or paying 750$ in one year (press L). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 5500$ in one year (press L). You press",
28,7,gpt-5.4,money,I,I,"In the following you will be presented with multiple choices between two options I and L.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press I) or receiving 550$ in one year (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 600$ in one year (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 750$ in one year (press L). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 550$ in one year (press L). You press <<L>>.
You have the choice between paying 500$ immediately (press I) or paying 600$ in one year (press L). You press <<L>>.
You have the choice between paying 500$ immediately (press I) or paying 750$ in one year (press L). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 5500$ in one year (press L). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 6000$ in one year (press L). You press",
28,8,gpt-5.4,money,L,L,"In the following you will be presented with multiple choices between two options I and L.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press I) or receiving 550$ in one year (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 600$ in one year (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 750$ in one year (press L). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 550$ in one year (press L). You press <<L>>.
You have the choice between paying 500$ immediately (press I) or paying 600$ in one year (press L). You press <<L>>.
You have the choice between paying 500$ immediately (press I) or paying 750$ in one year (press L). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 5500$ in one year (press L). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 6000$ in one year (press L). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 7500$ in one year (press L). You press",
28,9,gpt-5.4,money,I,I,"In the following you will be presented with multiple choices between two options I and L.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press I) or receiving 550$ in one year (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 600$ in one year (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 750$ in one year (press L). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 550$ in one year (press L). You press <<L>>.
You have the choice between paying 500$ immediately (press I) or paying 600$ in one year (press L). You press <<L>>.
You have the choice between paying 500$ immediately (press I) or paying 750$ in one year (press L). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 5500$ in one year (press L). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 6000$ in one year (press L). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 7500$ in one year (press L). You press <<L>>.
You have the choice between receiving 500$ in one year (press I) or receiving 750$ in two years (press L). You press",
28,10,gpt-5.4,money,I,L,"In the following you will be presented with multiple choices between two options I and L.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press I) or receiving 550$ in one year (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 600$ in one year (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 750$ in one year (press L). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 550$ in one year (press L). You press <<L>>.
You have the choice between paying 500$ immediately (press I) or paying 600$ in one year (press L). You press <<L>>.
You have the choice between paying 500$ immediately (press I) or paying 750$ in one year (press L). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 5500$ in one year (press L). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 6000$ in one year (press L). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 7500$ in one year (press L). You press <<L>>.
You have the choice between receiving 500$ in one year (press I) or receiving 750$ in two years (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 1000$ in two years (press L). You press",
28,11,gpt-5.4,money,I,I,"In the following you will be presented with multiple choices between two options I and L.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press I) or receiving 550$ in one year (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 600$ in one year (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 750$ in one year (press L). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 550$ in one year (press L). You press <<L>>.
You have the choice between paying 500$ immediately (press I) or paying 600$ in one year (press L). You press <<L>>.
You have the choice between paying 500$ immediately (press I) or paying 750$ in one year (press L). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 5500$ in one year (press L). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 6000$ in one year (press L). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 7500$ in one year (press L). You press <<L>>.
You have the choice between receiving 500$ in one year (press I) or receiving 750$ in two years (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 1000$ in two years (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 750$ in one year (press L). You press",
28,12,gpt-5.4,money,I,L,"In the following you will be presented with multiple choices between two options I and L.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press I) or receiving 550$ in one year (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 600$ in one year (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 750$ in one year (press L). You press <<I>>.
You have the choice between paying 500$ immediately (press I) or paying 550$ in one year (press L). You press <<L>>.
You have the choice between paying 500$ immediately (press I) or paying 600$ in one year (press L). You press <<L>>.
You have the choice between paying 500$ immediately (press I) or paying 750$ in one year (press L). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 5500$ in one year (press L). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 6000$ in one year (press L). You press <<I>>.
You have the choice between receiving 5000$ immediately (press I) or receiving 7500$ in one year (press L). You press <<L>>.
You have the choice between receiving 500$ in one year (press I) or receiving 750$ in two years (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 1000$ in two years (press L). You press <<I>>.
You have the choice between receiving 500$ immediately (press I) or receiving 750$ in one year (press L). You press <<I>>.
You have the choice between reduce 500$ immediately (press I) or reduce 750$ in one year (press L). You press",
29,0,gpt-5.4,money,A,Z,"In the following you will be presented with multiple choices between two options A and Z.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press A) or receiving 550$ in one year (press Z). You press",
29,1,gpt-5.4,money,A,Z,"In the following you will be presented with multiple choices between two options A and Z.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press A) or receiving 550$ in one year (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 600$ in one year (press Z). You press",
29,2,gpt-5.4,money,A,Z,"In the following you will be presented with multiple choices between two options A and Z.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press A) or receiving 550$ in one year (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 600$ in one year (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 750$ in one year (press Z). You press",
29,3,gpt-5.4,money,A,Z,"In the following you will be presented with multiple choices between two options A and Z.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press A) or receiving 550$ in one year (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 600$ in one year (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 750$ in one year (press Z). You press <<A>>.
You have the choice between paying 500$ immediately (press A) or paying 550$ in one year (press Z). You press",
29,4,gpt-5.4,money,A,A,"In the following you will be presented with multiple choices between two options A and Z.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press A) or receiving 550$ in one year (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 600$ in one year (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 750$ in one year (press Z). You press <<A>>.
You have the choice between paying 500$ immediately (press A) or paying 550$ in one year (press Z). You press <<A>>.
You have the choice between paying 500$ immediately (press A) or paying 510$ in one year (press Z). You press",
29,5,gpt-5.4,money,A,A,"In the following you will be presented with multiple choices between two options A and Z.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press A) or receiving 550$ in one year (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 600$ in one year (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 750$ in one year (press Z). You press <<A>>.
You have the choice between paying 500$ immediately (press A) or paying 550$ in one year (press Z). You press <<A>>.
You have the choice between paying 500$ immediately (press A) or paying 510$ in one year (press Z). You press <<A>>.
You have the choice between paying 500$ immediately (press A) or paying 505$ in one year (press Z). You press",
29,6,gpt-5.4,money,A,Z,"In the following you will be presented with multiple choices between two options A and Z.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press A) or receiving 550$ in one year (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 600$ in one year (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 750$ in one year (press Z). You press <<A>>.
You have the choice between paying 500$ immediately (press A) or paying 550$ in one year (press Z). You press <<A>>.
You have the choice between paying 500$ immediately (press A) or paying 510$ in one year (press Z). You press <<A>>.
You have the choice between paying 500$ immediately (press A) or paying 505$ in one year (press Z). You press <<A>>.
You have the choice between receiving 5000$ immediately (press A) or receiving 5500$ in one year (press Z). You press",
29,7,gpt-5.4,money,A,A,"In the following you will be presented with multiple choices between two options A and Z.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press A) or receiving 550$ in one year (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 600$ in one year (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 750$ in one year (press Z). You press <<A>>.
You have the choice between paying 500$ immediately (press A) or paying 550$ in one year (press Z). You press <<A>>.
You have the choice between paying 500$ immediately (press A) or paying 510$ in one year (press Z). You press <<A>>.
You have the choice between paying 500$ immediately (press A) or paying 505$ in one year (press Z). You press <<A>>.
You have the choice between receiving 5000$ immediately (press A) or receiving 5500$ in one year (press Z). You press <<A>>.
You have the choice between receiving 5000$ immediately (press A) or receiving 6000$ in one year (press Z). You press",
29,8,gpt-5.4,money,A,A,"In the following you will be presented with multiple choices between two options A and Z.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press A) or receiving 550$ in one year (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 600$ in one year (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 750$ in one year (press Z). You press <<A>>.
You have the choice between paying 500$ immediately (press A) or paying 550$ in one year (press Z). You press <<A>>.
You have the choice between paying 500$ immediately (press A) or paying 510$ in one year (press Z). You press <<A>>.
You have the choice between paying 500$ immediately (press A) or paying 505$ in one year (press Z). You press <<A>>.
You have the choice between receiving 5000$ immediately (press A) or receiving 5500$ in one year (press Z). You press <<A>>.
You have the choice between receiving 5000$ immediately (press A) or receiving 6000$ in one year (press Z). You press <<A>>.
You have the choice between receiving 5000$ immediately (press A) or receiving 7500$ in one year (press Z). You press",
29,9,gpt-5.4,money,A,A,"In the following you will be presented with multiple choices between two options A and Z.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press A) or receiving 550$ in one year (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 600$ in one year (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 750$ in one year (press Z). You press <<A>>.
You have the choice between paying 500$ immediately (press A) or paying 550$ in one year (press Z). You press <<A>>.
You have the choice between paying 500$ immediately (press A) or paying 510$ in one year (press Z). You press <<A>>.
You have the choice between paying 500$ immediately (press A) or paying 505$ in one year (press Z). You press <<A>>.
You have the choice between receiving 5000$ immediately (press A) or receiving 5500$ in one year (press Z). You press <<A>>.
You have the choice between receiving 5000$ immediately (press A) or receiving 6000$ in one year (press Z). You press <<A>>.
You have the choice between receiving 5000$ immediately (press A) or receiving 7500$ in one year (press Z). You press <<A>>.
You have the choice between receiving 500$ in one year (press A) or receiving 750$ in two years (press Z). You press",
29,10,gpt-5.4,money,A,A,"In the following you will be presented with multiple choices between two options A and Z.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press A) or receiving 550$ in one year (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 600$ in one year (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 750$ in one year (press Z). You press <<A>>.
You have the choice between paying 500$ immediately (press A) or paying 550$ in one year (press Z). You press <<A>>.
You have the choice between paying 500$ immediately (press A) or paying 510$ in one year (press Z). You press <<A>>.
You have the choice between paying 500$ immediately (press A) or paying 505$ in one year (press Z). You press <<A>>.
You have the choice between receiving 5000$ immediately (press A) or receiving 5500$ in one year (press Z). You press <<A>>.
You have the choice between receiving 5000$ immediately (press A) or receiving 6000$ in one year (press Z). You press <<A>>.
You have the choice between receiving 5000$ immediately (press A) or receiving 7500$ in one year (press Z). You press <<A>>.
You have the choice between receiving 500$ in one year (press A) or receiving 750$ in two years (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 1000$ in two years (press Z). You press",
29,11,gpt-5.4,money,A,A,"In the following you will be presented with multiple choices between two options A and Z.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press A) or receiving 550$ in one year (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 600$ in one year (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 750$ in one year (press Z). You press <<A>>.
You have the choice between paying 500$ immediately (press A) or paying 550$ in one year (press Z). You press <<A>>.
You have the choice between paying 500$ immediately (press A) or paying 510$ in one year (press Z). You press <<A>>.
You have the choice between paying 500$ immediately (press A) or paying 505$ in one year (press Z). You press <<A>>.
You have the choice between receiving 5000$ immediately (press A) or receiving 5500$ in one year (press Z). You press <<A>>.
You have the choice between receiving 5000$ immediately (press A) or receiving 6000$ in one year (press Z). You press <<A>>.
You have the choice between receiving 5000$ immediately (press A) or receiving 7500$ in one year (press Z). You press <<A>>.
You have the choice between receiving 500$ in one year (press A) or receiving 750$ in two years (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 1000$ in two years (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 750$ in one year (press Z). You press",
29,12,gpt-5.4,money,A,A,"In the following you will be presented with multiple choices between two options A and Z.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press A) or receiving 550$ in one year (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 600$ in one year (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 750$ in one year (press Z). You press <<A>>.
You have the choice between paying 500$ immediately (press A) or paying 550$ in one year (press Z). You press <<A>>.
You have the choice between paying 500$ immediately (press A) or paying 510$ in one year (press Z). You press <<A>>.
You have the choice between paying 500$ immediately (press A) or paying 505$ in one year (press Z). You press <<A>>.
You have the choice between receiving 5000$ immediately (press A) or receiving 5500$ in one year (press Z). You press <<A>>.
You have the choice between receiving 5000$ immediately (press A) or receiving 6000$ in one year (press Z). You press <<A>>.
You have the choice between receiving 5000$ immediately (press A) or receiving 7500$ in one year (press Z). You press <<A>>.
You have the choice between receiving 500$ in one year (press A) or receiving 750$ in two years (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 1000$ in two years (press Z). You press <<A>>.
You have the choice between receiving 500$ immediately (press A) or receiving 750$ in one year (press Z). You press <<A>>.
You have the choice between reduce 500$ immediately (press A) or reduce 750$ in one year (press Z). You press",
30,0,gpt-5.4,money,R,R,"In the following you will be presented with multiple choices between two options Z and R.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press Z) or receiving 550$ in one year (press R). You press",
30,1,gpt-5.4,money,Z,Z,"In the following you will be presented with multiple choices between two options Z and R.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press Z) or receiving 550$ in one year (press R). You press <<R>>.
You have the choice between receiving 500$ immediately (press Z) or receiving 510$ in one year (press R). You press",
30,2,gpt-5.4,money,Z,R,"In the following you will be presented with multiple choices between two options Z and R.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500$ immediately (press Z) or receiving 550$ in one year (press R). You press <<R>>.
You have the choice between receiving 500$ immediately (press Z) or receiving 510$ in one year (press R). You press <<Z>>.
You have the choice between paying 500$ immediately (press Z) or paying 550$ in one year (press R). You press",
