participant,trial,model_name,condition,human_choice,model_choice,prompt,nll
25,9,Llama-3.3-70B-Instruct,zorbs,R,R,"In the following you will be presented with multiple choices between two options O and R.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press O) or receiving 550 zorbs in one year (press R). You press <<O>>.
You have the choice between receiving 500 zorbs immediately (press O) or receiving 600 zorbs in one year (press R). You press <<R>>.
You have the choice between paying 500 zorbs immediately (press O) or paying 550 zorbs in one year (press R). You press <<O>>.
You have the choice between paying 500 zorbs immediately (press O) or paying 510 zorbs in one year (press R). You press <<R>>.
You have the choice between receiving 5000 zorbs immediately (press O) or receiving 5500 zorbs in one year (press R). You press <<R>>.
You have the choice between receiving 5000 zorbs immediately (press O) or receiving 5100 zorbs in one year (press R). You press <<O>>.
You have the choice between receiving 500 zorbs in one year (press O) or receiving 600 zorbs in two years (press R). You press <<O>>.
You have the choice between receiving 500 zorbs immediately (press O) or receiving 700 zorbs in two years (press R). You press <<R>>.
You have the choice between wait 500 zorbs immediately (press O) or wait 600 zorbs in one year (press R). You press <<R>>.
You have the choice between receive 500 zorbs immediately (press O) or receive 600 zorbs in one year (press R). You press",4.410734163684538e-06
26,0,Llama-3.3-70B-Instruct,zorbs,E,E,"In the following you will be presented with multiple choices between two options E and H.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press E) or receiving 550 zorbs in one year (press H). You press",0.001599105424247682
26,1,Llama-3.3-70B-Instruct,zorbs,E,E,"In the following you will be presented with multiple choices between two options E and H.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press E) or receiving 550 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 500 zorbs immediately (press E) or receiving 600 zorbs in one year (press H). You press",0.015070038847625256
26,2,Llama-3.3-70B-Instruct,zorbs,E,E,"In the following you will be presented with multiple choices between two options E and H.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press E) or receiving 550 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 500 zorbs immediately (press E) or receiving 600 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 500 zorbs immediately (press E) or receiving 750 zorbs in one year (press H). You press",0.0009702504030428827
26,3,Llama-3.3-70B-Instruct,zorbs,E,H,"In the following you will be presented with multiple choices between two options E and H.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press E) or receiving 550 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 500 zorbs immediately (press E) or receiving 600 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 500 zorbs immediately (press E) or receiving 750 zorbs in one year (press H). You press <<E>>.
You have the choice between paying 500 zorbs immediately (press E) or paying 550 zorbs in one year (press H). You press",11.312512397766113
26,4,Llama-3.3-70B-Instruct,zorbs,H,E,"In the following you will be presented with multiple choices between two options E and H.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press E) or receiving 550 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 500 zorbs immediately (press E) or receiving 600 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 500 zorbs immediately (press E) or receiving 750 zorbs in one year (press H). You press <<E>>.
You have the choice between paying 500 zorbs immediately (press E) or paying 550 zorbs in one year (press H). You press <<E>>.
You have the choice between paying 500 zorbs immediately (press E) or paying 510 zorbs in one year (press H). You press",5.81548547744751
26,5,Llama-3.3-70B-Instruct,zorbs,E,E,"In the following you will be presented with multiple choices between two options E and H.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press E) or receiving 550 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 500 zorbs immediately (press E) or receiving 600 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 500 zorbs immediately (press E) or receiving 750 zorbs in one year (press H). You press <<E>>.
You have the choice between paying 500 zorbs immediately (press E) or paying 550 zorbs in one year (press H). You press <<E>>.
You have the choice between paying 500 zorbs immediately (press E) or paying 510 zorbs in one year (press H). You press <<H>>.
You have the choice between receiving 5000 zorbs immediately (press E) or receiving 5500 zorbs in one year (press H). You press",0.00013982271775603294
26,6,Llama-3.3-70B-Instruct,zorbs,E,E,"In the following you will be presented with multiple choices between two options E and H.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press E) or receiving 550 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 500 zorbs immediately (press E) or receiving 600 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 500 zorbs immediately (press E) or receiving 750 zorbs in one year (press H). You press <<E>>.
You have the choice between paying 500 zorbs immediately (press E) or paying 550 zorbs in one year (press H). You press <<E>>.
You have the choice between paying 500 zorbs immediately (press E) or paying 510 zorbs in one year (press H). You press <<H>>.
You have the choice between receiving 5000 zorbs immediately (press E) or receiving 5500 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 5000 zorbs immediately (press E) or receiving 6000 zorbs in one year (press H). You press",7.867782187531702e-06
26,7,Llama-3.3-70B-Instruct,zorbs,E,E,"In the following you will be presented with multiple choices between two options E and H.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press E) or receiving 550 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 500 zorbs immediately (press E) or receiving 600 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 500 zorbs immediately (press E) or receiving 750 zorbs in one year (press H). You press <<E>>.
You have the choice between paying 500 zorbs immediately (press E) or paying 550 zorbs in one year (press H). You press <<E>>.
You have the choice between paying 500 zorbs immediately (press E) or paying 510 zorbs in one year (press H). You press <<H>>.
You have the choice between receiving 5000 zorbs immediately (press E) or receiving 5500 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 5000 zorbs immediately (press E) or receiving 6000 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 5000 zorbs immediately (press E) or receiving 7500 zorbs in one year (press H). You press",7.867782187531702e-06
26,8,Llama-3.3-70B-Instruct,zorbs,E,H,"In the following you will be presented with multiple choices between two options E and H.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press E) or receiving 550 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 500 zorbs immediately (press E) or receiving 600 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 500 zorbs immediately (press E) or receiving 750 zorbs in one year (press H). You press <<E>>.
You have the choice between paying 500 zorbs immediately (press E) or paying 550 zorbs in one year (press H). You press <<E>>.
You have the choice between paying 500 zorbs immediately (press E) or paying 510 zorbs in one year (press H). You press <<H>>.
You have the choice between receiving 5000 zorbs immediately (press E) or receiving 5500 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 5000 zorbs immediately (press E) or receiving 6000 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 5000 zorbs immediately (press E) or receiving 7500 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 500 zorbs in one year (press E) or receiving 750 zorbs in two years (press H). You press",7.219482421875
26,9,Llama-3.3-70B-Instruct,zorbs,E,E,"In the following you will be presented with multiple choices between two options E and H.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press E) or receiving 550 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 500 zorbs immediately (press E) or receiving 600 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 500 zorbs immediately (press E) or receiving 750 zorbs in one year (press H). You press <<E>>.
You have the choice between paying 500 zorbs immediately (press E) or paying 550 zorbs in one year (press H). You press <<E>>.
You have the choice between paying 500 zorbs immediately (press E) or paying 510 zorbs in one year (press H). You press <<H>>.
You have the choice between receiving 5000 zorbs immediately (press E) or receiving 5500 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 5000 zorbs immediately (press E) or receiving 6000 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 5000 zorbs immediately (press E) or receiving 7500 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 500 zorbs in one year (press E) or receiving 750 zorbs in two years (press H). You press <<E>>.
You have the choice between receiving 500 zorbs immediately (press E) or receiving 1000 zorbs in two years (press H). You press",5.304672595229931e-05
26,10,Llama-3.3-70B-Instruct,zorbs,E,E,"In the following you will be presented with multiple choices between two options E and H.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press E) or receiving 550 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 500 zorbs immediately (press E) or receiving 600 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 500 zorbs immediately (press E) or receiving 750 zorbs in one year (press H). You press <<E>>.
You have the choice between paying 500 zorbs immediately (press E) or paying 550 zorbs in one year (press H). You press <<E>>.
You have the choice between paying 500 zorbs immediately (press E) or paying 510 zorbs in one year (press H). You press <<H>>.
You have the choice between receiving 5000 zorbs immediately (press E) or receiving 5500 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 5000 zorbs immediately (press E) or receiving 6000 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 5000 zorbs immediately (press E) or receiving 7500 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 500 zorbs in one year (press E) or receiving 750 zorbs in two years (press H). You press <<E>>.
You have the choice between receiving 500 zorbs immediately (press E) or receiving 1000 zorbs in two years (press H). You press <<E>>.
You have the choice between receiving 500 zorbs immediately (press E) or receiving 750 zorbs in one year (press H). You press",-0.0
26,11,Llama-3.3-70B-Instruct,zorbs,E,E,"In the following you will be presented with multiple choices between two options E and H.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press E) or receiving 550 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 500 zorbs immediately (press E) or receiving 600 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 500 zorbs immediately (press E) or receiving 750 zorbs in one year (press H). You press <<E>>.
You have the choice between paying 500 zorbs immediately (press E) or paying 550 zorbs in one year (press H). You press <<E>>.
You have the choice between paying 500 zorbs immediately (press E) or paying 510 zorbs in one year (press H). You press <<H>>.
You have the choice between receiving 5000 zorbs immediately (press E) or receiving 5500 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 5000 zorbs immediately (press E) or receiving 6000 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 5000 zorbs immediately (press E) or receiving 7500 zorbs in one year (press H). You press <<E>>.
You have the choice between receiving 500 zorbs in one year (press E) or receiving 750 zorbs in two years (press H). You press <<E>>.
You have the choice between receiving 500 zorbs immediately (press E) or receiving 1000 zorbs in two years (press H). You press <<E>>.
You have the choice between receiving 500 zorbs immediately (press E) or receiving 750 zorbs in one year (press H). You press <<E>>.
You have the choice between reduce 500 zorbs immediately (press E) or reduce 750 zorbs in one year (press H). You press",0.001032772590406239
27,0,Llama-3.3-70B-Instruct,zorbs,D,M,"In the following you will be presented with multiple choices between two options M and D.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press M) or receiving 550 zorbs in one year (press D). You press",11.968756675720215
27,1,Llama-3.3-70B-Instruct,zorbs,D,M,"In the following you will be presented with multiple choices between two options M and D.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press M) or receiving 550 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 500 zorbs immediately (press M) or receiving 510 zorbs in one year (press D). You press",12.68750286102295
27,2,Llama-3.3-70B-Instruct,zorbs,D,D,"In the following you will be presented with multiple choices between two options M and D.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press M) or receiving 550 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 500 zorbs immediately (press M) or receiving 510 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 500 zorbs immediately (press M) or receiving 505 zorbs in one year (press D). You press",0.12692804634571075
27,3,Llama-3.3-70B-Instruct,zorbs,D,M,"In the following you will be presented with multiple choices between two options M and D.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press M) or receiving 550 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 500 zorbs immediately (press M) or receiving 510 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 500 zorbs immediately (press M) or receiving 505 zorbs in one year (press D). You press <<D>>.
You have the choice between paying 500 zorbs immediately (press M) or paying 550 zorbs in one year (press D). You press",13.156251907348633
27,4,Llama-3.3-70B-Instruct,zorbs,D,M,"In the following you will be presented with multiple choices between two options M and D.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press M) or receiving 550 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 500 zorbs immediately (press M) or receiving 510 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 500 zorbs immediately (press M) or receiving 505 zorbs in one year (press D). You press <<D>>.
You have the choice between paying 500 zorbs immediately (press M) or paying 550 zorbs in one year (press D). You press <<D>>.
You have the choice between paying 500 zorbs immediately (press M) or paying 600 zorbs in one year (press D). You press",14.375000953674316
27,5,Llama-3.3-70B-Instruct,zorbs,D,M,"In the following you will be presented with multiple choices between two options M and D.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press M) or receiving 550 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 500 zorbs immediately (press M) or receiving 510 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 500 zorbs immediately (press M) or receiving 505 zorbs in one year (press D). You press <<D>>.
You have the choice between paying 500 zorbs immediately (press M) or paying 550 zorbs in one year (press D). You press <<D>>.
You have the choice between paying 500 zorbs immediately (press M) or paying 600 zorbs in one year (press D). You press <<D>>.
You have the choice between paying 500 zorbs immediately (press M) or paying 750 zorbs in one year (press D). You press",15.46875
27,6,Llama-3.3-70B-Instruct,zorbs,D,D,"In the following you will be presented with multiple choices between two options M and D.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press M) or receiving 550 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 500 zorbs immediately (press M) or receiving 510 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 500 zorbs immediately (press M) or receiving 505 zorbs in one year (press D). You press <<D>>.
You have the choice between paying 500 zorbs immediately (press M) or paying 550 zorbs in one year (press D). You press <<D>>.
You have the choice between paying 500 zorbs immediately (press M) or paying 600 zorbs in one year (press D). You press <<D>>.
You have the choice between paying 500 zorbs immediately (press M) or paying 750 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 5000 zorbs immediately (press M) or receiving 5500 zorbs in one year (press D). You press",4.3987260141875595e-05
27,7,Llama-3.3-70B-Instruct,zorbs,D,D,"In the following you will be presented with multiple choices between two options M and D.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press M) or receiving 550 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 500 zorbs immediately (press M) or receiving 510 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 500 zorbs immediately (press M) or receiving 505 zorbs in one year (press D). You press <<D>>.
You have the choice between paying 500 zorbs immediately (press M) or paying 550 zorbs in one year (press D). You press <<D>>.
You have the choice between paying 500 zorbs immediately (press M) or paying 600 zorbs in one year (press D). You press <<D>>.
You have the choice between paying 500 zorbs immediately (press M) or paying 750 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 5000 zorbs immediately (press M) or receiving 5500 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 5000 zorbs immediately (press M) or receiving 5100 zorbs in one year (press D). You press",2.753696753643453e-05
27,8,Llama-3.3-70B-Instruct,zorbs,D,D,"In the following you will be presented with multiple choices between two options M and D.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press M) or receiving 550 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 500 zorbs immediately (press M) or receiving 510 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 500 zorbs immediately (press M) or receiving 505 zorbs in one year (press D). You press <<D>>.
You have the choice between paying 500 zorbs immediately (press M) or paying 550 zorbs in one year (press D). You press <<D>>.
You have the choice between paying 500 zorbs immediately (press M) or paying 600 zorbs in one year (press D). You press <<D>>.
You have the choice between paying 500 zorbs immediately (press M) or paying 750 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 5000 zorbs immediately (press M) or receiving 5500 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 5000 zorbs immediately (press M) or receiving 5100 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 5000 zorbs immediately (press M) or receiving 5050 zorbs in one year (press D). You press",1.6212332411669195e-05
27,9,Llama-3.3-70B-Instruct,zorbs,D,D,"In the following you will be presented with multiple choices between two options M and D.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press M) or receiving 550 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 500 zorbs immediately (press M) or receiving 510 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 500 zorbs immediately (press M) or receiving 505 zorbs in one year (press D). You press <<D>>.
You have the choice between paying 500 zorbs immediately (press M) or paying 550 zorbs in one year (press D). You press <<D>>.
You have the choice between paying 500 zorbs immediately (press M) or paying 600 zorbs in one year (press D). You press <<D>>.
You have the choice between paying 500 zorbs immediately (press M) or paying 750 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 5000 zorbs immediately (press M) or receiving 5500 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 5000 zorbs immediately (press M) or receiving 5100 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 5000 zorbs immediately (press M) or receiving 5050 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 500 zorbs in one year (press M) or receiving 505 zorbs in two years (press D). You press",3.218599158572033e-05
27,10,Llama-3.3-70B-Instruct,zorbs,D,D,"In the following you will be presented with multiple choices between two options M and D.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press M) or receiving 550 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 500 zorbs immediately (press M) or receiving 510 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 500 zorbs immediately (press M) or receiving 505 zorbs in one year (press D). You press <<D>>.
You have the choice between paying 500 zorbs immediately (press M) or paying 550 zorbs in one year (press D). You press <<D>>.
You have the choice between paying 500 zorbs immediately (press M) or paying 600 zorbs in one year (press D). You press <<D>>.
You have the choice between paying 500 zorbs immediately (press M) or paying 750 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 5000 zorbs immediately (press M) or receiving 5500 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 5000 zorbs immediately (press M) or receiving 5100 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 5000 zorbs immediately (press M) or receiving 5050 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 500 zorbs in one year (press M) or receiving 505 zorbs in two years (press D). You press <<D>>.
You have the choice between receiving 500 zorbs immediately (press M) or receiving 510 zorbs in two years (press D). You press",0.0001971527235582471
27,11,Llama-3.3-70B-Instruct,zorbs,D,D,"In the following you will be presented with multiple choices between two options M and D.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press M) or receiving 550 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 500 zorbs immediately (press M) or receiving 510 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 500 zorbs immediately (press M) or receiving 505 zorbs in one year (press D). You press <<D>>.
You have the choice between paying 500 zorbs immediately (press M) or paying 550 zorbs in one year (press D). You press <<D>>.
You have the choice between paying 500 zorbs immediately (press M) or paying 600 zorbs in one year (press D). You press <<D>>.
You have the choice between paying 500 zorbs immediately (press M) or paying 750 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 5000 zorbs immediately (press M) or receiving 5500 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 5000 zorbs immediately (press M) or receiving 5100 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 5000 zorbs immediately (press M) or receiving 5050 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 500 zorbs in one year (press M) or receiving 505 zorbs in two years (press D). You press <<D>>.
You have the choice between receiving 500 zorbs immediately (press M) or receiving 510 zorbs in two years (press D). You press <<D>>.
You have the choice between wait 500 zorbs immediately (press M) or wait 505 zorbs in one year (press D). You press",0.13458658754825592
27,12,Llama-3.3-70B-Instruct,zorbs,M,D,"In the following you will be presented with multiple choices between two options M and D.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press M) or receiving 550 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 500 zorbs immediately (press M) or receiving 510 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 500 zorbs immediately (press M) or receiving 505 zorbs in one year (press D). You press <<D>>.
You have the choice between paying 500 zorbs immediately (press M) or paying 550 zorbs in one year (press D). You press <<D>>.
You have the choice between paying 500 zorbs immediately (press M) or paying 600 zorbs in one year (press D). You press <<D>>.
You have the choice between paying 500 zorbs immediately (press M) or paying 750 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 5000 zorbs immediately (press M) or receiving 5500 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 5000 zorbs immediately (press M) or receiving 5100 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 5000 zorbs immediately (press M) or receiving 5050 zorbs in one year (press D). You press <<D>>.
You have the choice between receiving 500 zorbs in one year (press M) or receiving 505 zorbs in two years (press D). You press <<D>>.
You have the choice between receiving 500 zorbs immediately (press M) or receiving 510 zorbs in two years (press D). You press <<D>>.
You have the choice between wait 500 zorbs immediately (press M) or wait 505 zorbs in one year (press D). You press <<D>>.
You have the choice between reduce 500 zorbs immediately (press M) or reduce 505 zorbs in one year (press D). You press",9.062616348266602
28,0,Llama-3.3-70B-Instruct,zorbs,I,I,"In the following you will be presented with multiple choices between two options I and L.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press I) or receiving 550 zorbs in one year (press L). You press",0.6037852764129639
28,1,Llama-3.3-70B-Instruct,zorbs,I,I,"In the following you will be presented with multiple choices between two options I and L.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press I) or receiving 550 zorbs in one year (press L). You press <<I>>.
You have the choice between receiving 500 zorbs immediately (press I) or receiving 600 zorbs in one year (press L). You press",0.008614521473646164
28,2,Llama-3.3-70B-Instruct,zorbs,I,I,"In the following you will be presented with multiple choices between two options I and L.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press I) or receiving 550 zorbs in one year (press L). You press <<I>>.
You have the choice between receiving 500 zorbs immediately (press I) or receiving 600 zorbs in one year (press L). You press <<I>>.
You have the choice between receiving 500 zorbs immediately (press I) or receiving 750 zorbs in one year (press L). You press",0.00014423283573705703
28,3,Llama-3.3-70B-Instruct,zorbs,L,L,"In the following you will be presented with multiple choices between two options I and L.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press I) or receiving 550 zorbs in one year (press L). You press <<I>>.
You have the choice between receiving 500 zorbs immediately (press I) or receiving 600 zorbs in one year (press L). You press <<I>>.
You have the choice between receiving 500 zorbs immediately (press I) or receiving 750 zorbs in one year (press L). You press <<I>>.
You have the choice between paying 500 zorbs immediately (press I) or paying 550 zorbs in one year (press L). You press",3.325883881188929e-05
28,4,Llama-3.3-70B-Instruct,zorbs,L,L,"In the following you will be presented with multiple choices between two options I and L.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press I) or receiving 550 zorbs in one year (press L). You press <<I>>.
You have the choice between receiving 500 zorbs immediately (press I) or receiving 600 zorbs in one year (press L). You press <<I>>.
You have the choice between receiving 500 zorbs immediately (press I) or receiving 750 zorbs in one year (press L). You press <<I>>.
You have the choice between paying 500 zorbs immediately (press I) or paying 550 zorbs in one year (press L). You press <<L>>.
You have the choice between paying 500 zorbs immediately (press I) or paying 600 zorbs in one year (press L). You press",8.344646857949556e-07
28,5,Llama-3.3-70B-Instruct,zorbs,I,L,"In the following you will be presented with multiple choices between two options I and L.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press I) or receiving 550 zorbs in one year (press L). You press <<I>>.
You have the choice between receiving 500 zorbs immediately (press I) or receiving 600 zorbs in one year (press L). You press <<I>>.
You have the choice between receiving 500 zorbs immediately (press I) or receiving 750 zorbs in one year (press L). You press <<I>>.
You have the choice between paying 500 zorbs immediately (press I) or paying 550 zorbs in one year (press L). You press <<L>>.
You have the choice between paying 500 zorbs immediately (press I) or paying 600 zorbs in one year (press L). You press <<L>>.
You have the choice between paying 500 zorbs immediately (press I) or paying 750 zorbs in one year (press L). You press",15.21875
28,6,Llama-3.3-70B-Instruct,zorbs,I,I,"In the following you will be presented with multiple choices between two options I and L.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press I) or receiving 550 zorbs in one year (press L). You press <<I>>.
You have the choice between receiving 500 zorbs immediately (press I) or receiving 600 zorbs in one year (press L). You press <<I>>.
You have the choice between receiving 500 zorbs immediately (press I) or receiving 750 zorbs in one year (press L). You press <<I>>.
You have the choice between paying 500 zorbs immediately (press I) or paying 550 zorbs in one year (press L). You press <<L>>.
You have the choice between paying 500 zorbs immediately (press I) or paying 600 zorbs in one year (press L). You press <<L>>.
You have the choice between paying 500 zorbs immediately (press I) or paying 750 zorbs in one year (press L). You press <<I>>.
You have the choice between receiving 5000 zorbs immediately (press I) or receiving 5500 zorbs in one year (press L). You press",5.829164365422912e-05
28,7,Llama-3.3-70B-Instruct,zorbs,I,I,"In the following you will be presented with multiple choices between two options I and L.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press I) or receiving 550 zorbs in one year (press L). You press <<I>>.
You have the choice between receiving 500 zorbs immediately (press I) or receiving 600 zorbs in one year (press L). You press <<I>>.
You have the choice between receiving 500 zorbs immediately (press I) or receiving 750 zorbs in one year (press L). You press <<I>>.
You have the choice between paying 500 zorbs immediately (press I) or paying 550 zorbs in one year (press L). You press <<L>>.
You have the choice between paying 500 zorbs immediately (press I) or paying 600 zorbs in one year (press L). You press <<L>>.
You have the choice between paying 500 zorbs immediately (press I) or paying 750 zorbs in one year (press L). You press <<I>>.
You have the choice between receiving 5000 zorbs immediately (press I) or receiving 5500 zorbs in one year (press L). You press <<I>>.
You have the choice between receiving 5000 zorbs immediately (press I) or receiving 6000 zorbs in one year (press L). You press",7.486063259420916e-05
28,8,Llama-3.3-70B-Instruct,zorbs,L,I,"In the following you will be presented with multiple choices between two options I and L.
Please name which option you would prefer by pressing the corresponding key.

You have the choice between receiving 500 zorbs immediately (press I) or receiving 550 zorbs in one year (press L). You press <<I>>.
You have the choice between receiving 500 zorbs immediately (press I) or receiving 600 zorbs in one year (press L). You press <<I>>.
You have the choice between receiving 500 zorbs immediately (press I) or receiving 750 zorbs in one year (press L). You press <<I>>.
You have the choice between paying 500 zorbs immediately (press I) or paying 550 zorbs in one year (press L). You press <<L>>.
You have the choice between paying 500 zorbs immediately (press I) or paying 600 zorbs in one year (press L). You press <<L>>.
You have the choice between paying 500 zorbs immediately (press I) or paying 750 zorbs in one year (press L). You press <<I>>.
You have the choice between receiving 5000 zorbs immediately (press I) or receiving 5500 zorbs in one year (press L). You press <<I>>.
You have the choice between receiving 5000 zorbs immediately (press I) or receiving 6000 zorbs in one year (press L). You press <<I>>.
You have the choice between receiving 5000 zorbs immediately (press I) or receiving 7500 zorbs in one year (press L). You press",13.062501907348633
